,x_emb,y_emb,n,tau,tau_colours
515,0.6114123896454946,0.3970400602860195,500,0,#41b6c4
516,0.6546092154865132,-0.43229742641648694,500,1,#CA054D
517,0.6291168418267487,0.382607991886693,500,0,#41b6c4
518,0.6333195452705016,-0.4088339034395202,500,1,#CA054D
519,0.634280341916784,-0.3479188570926998,500,1,#CA054D
520,0.6117455895206202,0.3820196978223098,500,0,#41b6c4
521,0.5348304229860275,0.3798670052460357,500,0,#41b6c4
522,0.6177031768898541,0.42967915097372067,500,0,#41b6c4
523,0.5445925824943288,0.35321953378553983,500,0,#41b6c4
524,0.5336550684627882,0.35970611614427,500,0,#41b6c4
525,0.5731453360996731,0.42033394815418607,500,0,#41b6c4
526,0.6053270541236465,-0.3965886615416608,500,1,#CA054D
527,0.6463691469807425,-0.4526674143026834,500,1,#CA054D
528,0.5966669519535122,-0.3677347048003048,500,1,#CA054D
529,0.5845572205843808,0.44936222225539296,500,0,#41b6c4
530,0.6530073697134464,-0.36212396553406184,500,1,#CA054D
531,0.653725033216089,0.37961003574391294,500,0,#41b6c4
532,0.5939248261913963,-0.42953553379071413,500,1,#CA054D
533,0.6153829228123788,-0.2911017243858845,500,1,#CA054D
534,0.5183848467813621,0.36584400033525094,500,0,#41b6c4
535,0.621983807117305,-0.40012754039364723,500,1,#CA054D
536,0.6070437899721575,-0.44321759149649886,500,1,#CA054D
537,0.6136978957873424,0.4437230382742143,500,0,#41b6c4
538,0.5541368553452253,0.3489567349681148,500,0,#41b6c4
539,0.6693049039515512,-0.37615673722845727,500,1,#CA054D
540,0.6129698659367432,-0.3502114636119645,500,1,#CA054D
541,0.4891518216327945,0.3624065090779296,500,0,#41b6c4
542,0.5693323043855423,0.39387515396199657,500,0,#41b6c4
543,0.5845750164822459,0.47529560756188033,500,0,#41b6c4
544,0.5673033306694063,-0.36715093069734894,500,1,#CA054D
545,0.5667575562703787,0.33193526617632657,500,0,#41b6c4
546,0.582924947153449,0.4614220653702875,500,0,#41b6c4
547,0.677659522942295,-0.45414308845971346,500,1,#CA054D
548,0.6301248411959713,-0.38738845652922554,500,1,#CA054D
549,0.5866369877305122,0.4465631591921487,500,0,#41b6c4
550,0.6543890187715741,0.36087955414509737,500,0,#41b6c4
551,0.6278674210426103,-0.4460401492446501,500,1,#CA054D
552,0.5557653049988797,-0.33740916416811495,500,1,#CA054D
553,0.5569670358052915,0.4119293099316004,500,0,#41b6c4
554,0.5588653686005706,0.4449485199813804,500,0,#41b6c4
555,0.6515508122861284,-0.4204788500219179,500,1,#CA054D
556,0.5975267839712496,0.39613637559176995,500,0,#41b6c4
557,0.614292008529921,-0.39728300127429633,500,1,#CA054D
558,0.5622195571631616,0.3861478198153616,500,0,#41b6c4
559,0.6260551278786957,-0.39839315458309776,500,1,#CA054D
560,0.5864995533388913,-0.36514360216598357,500,1,#CA054D
561,0.5958938696115819,-0.36935296315672145,500,1,#CA054D
562,0.5444436616945325,0.40350001919356904,500,0,#41b6c4
563,0.5933874239275964,0.44679087533854467,500,0,#41b6c4
564,0.6013500223459457,0.35647190332245043,500,0,#41b6c4
565,0.5712733358832751,0.4459615436372658,500,0,#41b6c4
566,0.6179840607614367,-0.3838397737003933,500,1,#CA054D
567,0.5811795063326074,0.4076852585334524,500,0,#41b6c4
568,0.5896793429358408,0.4309549348218162,500,0,#41b6c4
569,0.671422745479023,-0.5016766218199286,500,1,#CA054D
570,0.5227842517550475,-0.34889317696510874,500,1,#CA054D
571,0.6027757459664985,-0.37778753721543434,500,1,#CA054D
572,0.6105225126012233,0.4963233306291195,500,0,#41b6c4
573,0.5515835529508265,0.3631493754008604,500,0,#41b6c4
574,0.6445551557946849,-0.46678503700150664,500,1,#CA054D
575,0.6086998746573056,-0.3333415796405391,500,1,#CA054D
576,0.5731872187725667,0.3228785118049958,500,0,#41b6c4
577,0.5505946807140801,-0.31591507426989146,500,1,#CA054D
578,0.6150787240971668,-0.42799545003771094,500,1,#CA054D
579,0.6104579786598606,-0.42034301317706524,500,1,#CA054D
580,0.6095961894639714,-0.41201264109413205,500,1,#CA054D
581,0.5949203219010128,-0.36776800831747697,500,1,#CA054D
582,0.6591787764466096,-0.39772048363210194,500,1,#CA054D
583,0.5749259191346917,-0.33422795562759766,500,1,#CA054D
584,0.6211678843063779,0.43437244311298545,500,0,#41b6c4
585,0.6201941058640521,0.4984898986698154,500,0,#41b6c4
586,0.5359974090858104,0.29155010024316036,500,0,#41b6c4
587,0.5803526907481051,0.39470610178309073,500,0,#41b6c4
588,0.6032818863934761,0.47205954904163605,500,0,#41b6c4
589,0.5660292185609918,0.46282340478062817,500,0,#41b6c4
590,0.5805674761941303,-0.29577835139844966,500,1,#CA054D
591,0.6075774107241936,-0.3708211610862538,500,1,#CA054D
592,0.5287741188118202,0.3415684682924823,500,0,#41b6c4
593,0.6513640481017317,-0.3031940419986319,500,1,#CA054D
594,0.5402868715089605,0.38596624345224273,500,0,#41b6c4
595,0.6232276010696515,-0.3575861373158144,500,1,#CA054D
596,0.5986188700816149,-0.339740704554415,500,1,#CA054D
597,0.6221446825979859,0.4175715791673766,500,0,#41b6c4
598,0.5644861646075997,0.4002045823040953,500,0,#41b6c4
599,0.49722078348700977,0.338338703910945,500,0,#41b6c4
600,0.6067193372659767,-0.40954202309483245,500,1,#CA054D
601,0.5092612917018627,0.3617777848676053,500,0,#41b6c4
602,0.537934313926338,0.4026607492006504,500,0,#41b6c4
603,0.5654773335441682,0.4162221586721382,500,0,#41b6c4
604,0.5926194181078179,-0.4022068760020544,500,1,#CA054D
605,0.5552086136350762,0.3573672177675488,500,0,#41b6c4
606,0.5790246677346419,0.38418181793693945,500,0,#41b6c4
607,0.6210642327254491,-0.4243276400080226,500,1,#CA054D
608,0.5726987838417174,0.3962780247634591,500,0,#41b6c4
609,0.5368390103145073,0.4294388023811004,500,0,#41b6c4
610,0.5670647179978685,0.34818607288273706,500,0,#41b6c4
611,0.612751445642481,-0.40830305265269684,500,1,#CA054D
612,0.596084193383942,0.35121869877373063,500,0,#41b6c4
613,0.6134900185395626,0.49152440775522716,500,0,#41b6c4
614,0.608988053581451,0.4448562572542439,500,0,#41b6c4
615,0.7218799951975929,-0.393225959798494,500,1,#CA054D
616,0.6145982733338782,-0.3644062464957714,500,1,#CA054D
617,0.6430102686738565,-0.4008783679293098,500,1,#CA054D
618,0.6128339176528389,-0.39993364439902623,500,1,#CA054D
619,0.605136780938661,-0.40025419653674904,500,1,#CA054D
620,0.6349018543343771,-0.45289784273667477,500,1,#CA054D
621,0.6149448485895876,-0.34061262246148816,500,1,#CA054D
622,0.6230840512331209,-0.40135048299847204,500,1,#CA054D
623,0.6372694888137852,-0.46899975385569254,500,1,#CA054D
624,0.5748215772598262,0.4481113893728113,500,0,#41b6c4
625,0.6094711694920328,0.4255784080755128,500,0,#41b6c4
626,0.526040016625803,0.4756964081994884,500,0,#41b6c4
627,0.63138119752806,-0.31263807854753534,500,1,#CA054D
628,0.5786644042880997,-0.2962606868926187,500,1,#CA054D
629,0.5992544870205289,0.46085138039549134,500,0,#41b6c4
630,0.6525201262358765,-0.40224951207357235,500,1,#CA054D
631,0.6384182317893259,-0.28783619207354755,500,1,#CA054D
632,0.6658028783693861,-0.30444209404433753,500,1,#CA054D
633,0.6311337237542014,-0.37602281117562303,500,1,#CA054D
634,0.6651529848693032,-0.3778841016711756,500,1,#CA054D
635,0.5744507458616477,-0.39942094073646595,500,1,#CA054D
636,0.5294401874900422,0.368198182887471,500,0,#41b6c4
637,0.5661705620234053,0.3378271371268532,500,0,#41b6c4
638,0.514642182650387,0.36802704288033666,500,0,#41b6c4
639,0.5780569439226767,0.4291943911834233,500,0,#41b6c4
640,0.6165209015834475,0.4271682393712643,500,0,#41b6c4
641,0.587774648956054,-0.34368383773342315,500,1,#CA054D
642,0.526412470199658,-0.3816930830051369,500,1,#CA054D
643,0.6084909571672682,0.3562844831847109,500,0,#41b6c4
644,0.6365678636366527,-0.3792503683336333,500,1,#CA054D
645,0.5766830840857111,0.4118827848504561,500,0,#41b6c4
646,0.4990810832994191,-0.29753339269040235,500,1,#CA054D
647,0.5094895890398018,0.40749670939139343,500,0,#41b6c4
648,0.5810886494129738,-0.39551952727449863,500,1,#CA054D
649,0.5581266985690309,0.41980207278547405,500,0,#41b6c4
650,0.6056845770811429,0.41851233433476653,500,0,#41b6c4
651,0.6325120433135142,-0.3604247652992881,500,1,#CA054D
652,0.5791061403262188,0.4513034384946591,500,0,#41b6c4
653,0.6275983112877221,0.5080331615703486,500,0,#41b6c4
654,0.4990484140561266,-0.35426010583177003,500,1,#CA054D
655,0.5742233260904182,0.36758767601511233,500,0,#41b6c4
656,0.5341576813288612,0.4974566492722451,500,0,#41b6c4
657,0.5350447443509309,0.4191429533465374,500,0,#41b6c4
658,0.6107736595287993,-0.3618167511608265,500,1,#CA054D
659,0.5268890678499708,0.40880282292472925,500,0,#41b6c4
660,0.6308847980929627,-0.3870035232416676,500,1,#CA054D
661,0.6069969977834743,-0.39919652117257026,500,1,#CA054D
662,0.6146694890086178,0.3935244944106957,500,0,#41b6c4
663,0.6467055216123127,-0.48889673732468364,500,1,#CA054D
664,0.619334296523305,-0.40192361789994757,500,1,#CA054D
665,0.5941529852584779,0.47094647157150654,500,0,#41b6c4
666,0.5895693493944626,0.4439594008475827,500,0,#41b6c4
667,0.5717521664007373,0.3646645326202664,500,0,#41b6c4
668,0.6514545555404888,-0.34243341889760004,500,1,#CA054D
669,0.5401082495934696,0.455305346361973,500,0,#41b6c4
670,0.6246099885934316,0.4292578798282841,500,0,#41b6c4
671,0.5285650153416862,0.45456520865408023,500,0,#41b6c4
672,0.595526093669282,-0.41481023217961627,500,1,#CA054D
673,0.721830492625244,-0.4356144370056335,500,1,#CA054D
674,0.6479841456600182,-0.44783789676067753,500,1,#CA054D
675,0.5455937286185599,0.4632798916274773,500,0,#41b6c4
676,0.6402111046263088,-0.4321025873812835,500,1,#CA054D
677,0.5755461600309821,-0.33511246724374283,500,1,#CA054D
678,0.5520291054883865,0.46917685682471855,500,0,#41b6c4
679,0.5785712466254623,0.4014140185263706,500,0,#41b6c4
680,0.5994882322327452,0.3717377903820568,500,0,#41b6c4
681,0.5732827869009994,0.5037874994073545,500,0,#41b6c4
682,0.5743441583654276,0.44395774316876585,500,0,#41b6c4
683,0.588599184921986,-0.2918812512848674,500,1,#CA054D
684,0.5658321014580501,0.3726338222811725,500,0,#41b6c4
685,0.6252635537233823,0.42466505746598066,500,0,#41b6c4
686,0.5802830883774968,0.32157146745105775,500,0,#41b6c4
687,0.5354224329252433,0.3620047973366545,500,0,#41b6c4
688,0.6108245233971018,0.3731084666360469,500,0,#41b6c4
689,0.5626658556746457,-0.3771143333603473,500,1,#CA054D
690,0.5865179433035779,0.39719833506059393,500,0,#41b6c4
691,0.6727681095325629,-0.4408810435132567,500,1,#CA054D
692,0.4845728189563603,0.3348772222254397,500,0,#41b6c4
693,0.622396401652752,0.42473316487380774,500,0,#41b6c4
694,0.6726208938625624,-0.4036375113521663,500,1,#CA054D
695,0.6144440072262142,-0.33508040885643137,500,1,#CA054D
696,0.5690219335553732,0.3366303017367262,500,0,#41b6c4
697,0.5590487088125206,0.41837210228557914,500,0,#41b6c4
698,0.564740941778148,0.4446071004952327,500,0,#41b6c4
699,0.5163564551693652,0.43758582444093613,500,0,#41b6c4
700,0.616693603162443,-0.35553092461906555,500,1,#CA054D
701,0.6639144652788497,-0.41391166762502113,500,1,#CA054D
702,0.58522213049021,-0.4030582356153826,500,1,#CA054D
703,0.5981667757747166,-0.3479159061804083,500,1,#CA054D
704,0.6529944003594625,-0.398844146188949,500,1,#CA054D
705,0.6342397599915844,-0.47650831613747685,500,1,#CA054D
706,0.5740223022421037,-0.3047599064824118,500,1,#CA054D
707,0.6379252985375256,-0.2961148727469125,500,1,#CA054D
708,0.6305454526004407,0.39562501281519047,500,0,#41b6c4
709,0.6490931832763945,-0.39273942921353266,500,1,#CA054D
710,0.6506549824872383,-0.3329207631711563,500,1,#CA054D
711,0.6396475313406473,-0.37667158053683913,500,1,#CA054D
712,0.5447134302760059,-0.36801186541692466,500,1,#CA054D
713,0.5885950043871278,-0.34224262767627267,500,1,#CA054D
714,0.6777865663111108,-0.43034329845051505,500,1,#CA054D
715,0.5996357561594072,-0.3538358290142424,500,1,#CA054D
716,0.5408526167379709,0.4096621497748782,500,0,#41b6c4
717,0.5468228097349828,0.40765861721951535,500,0,#41b6c4
718,0.6880077885884881,-0.436418122368155,500,1,#CA054D
719,0.6173456880195846,0.5209925523567758,500,0,#41b6c4
720,0.5825177829989848,-0.42279006611090564,500,1,#CA054D
721,0.5845771034763984,0.46569512143673797,500,0,#41b6c4
722,0.6016104763711464,0.40026223157270313,500,0,#41b6c4
723,0.543546419364756,0.4226682966412161,500,0,#41b6c4
724,0.5876464236165654,-0.3644218556587773,500,1,#CA054D
725,0.6136510639866375,-0.40030622528783977,500,1,#CA054D
726,0.6033164733424459,0.4315338705212248,500,0,#41b6c4
727,0.6271168296866179,-0.3883704797964507,500,1,#CA054D
728,0.6558142345838515,-0.3508403607217088,500,1,#CA054D
729,0.5569771073814926,0.4199058308008888,500,0,#41b6c4
730,0.5802511675155646,0.3400639840409515,500,0,#41b6c4
731,0.5889084291291201,0.46786442897570446,500,0,#41b6c4
732,0.6321105179998289,-0.39496195021570724,500,1,#CA054D
733,0.5539008632373331,0.4103685630068257,500,0,#41b6c4
734,0.5721976564727076,-0.3356718788452185,500,1,#CA054D
735,0.5955802407700336,0.4130140756488374,500,0,#41b6c4
736,0.5246155947869625,0.3907069775043072,500,0,#41b6c4
737,0.6559068448190749,-0.3655470697002816,500,1,#CA054D
738,0.5565048842799699,-0.4160306202249431,500,1,#CA054D
739,0.6047590700725428,0.47010508231346626,500,0,#41b6c4
740,0.570057876372127,-0.3552104526167445,500,1,#CA054D
741,0.5363451848038264,-0.3469525557710268,500,1,#CA054D
742,0.6187117741950204,0.3171597661637539,500,0,#41b6c4
743,0.6497864980750341,0.5428981006886338,500,0,#41b6c4
744,0.6181182666452262,-0.46923326575170315,500,1,#CA054D
745,0.5988626991836854,-0.357719674141021,500,1,#CA054D
746,0.6163046131982657,0.3882047469187439,500,0,#41b6c4
747,0.5210967212776813,0.4033744198592977,500,0,#41b6c4
748,0.6230881662525145,-0.4517915205775404,500,1,#CA054D
749,0.5142051213949874,-0.29869459468333526,500,1,#CA054D
750,0.6011681946346628,-0.41972838513356486,500,1,#CA054D
751,0.5618261833718348,0.34684493572759995,500,0,#41b6c4
752,0.617691892853026,-0.3926626903340872,500,1,#CA054D
753,0.5704525966356487,-0.3647235286577002,500,1,#CA054D
754,0.5307335400193602,0.4062810761319111,500,0,#41b6c4
755,0.6713832347562736,-0.4371555030328182,500,1,#CA054D
756,0.5892828141734989,-0.348079628130542,500,1,#CA054D
757,0.5898688547169368,0.4568572619005994,500,0,#41b6c4
758,0.5349608742537177,0.3503718592051109,500,0,#41b6c4
759,0.6238600164480701,0.49708164800668214,500,0,#41b6c4
760,0.5852193410929296,0.379841751447421,500,0,#41b6c4
761,0.656117913261297,-0.3961799138845622,500,1,#CA054D
762,0.6361429432469932,-0.37623781918600113,500,1,#CA054D
763,0.6052457995839123,-0.36608510138932443,500,1,#CA054D
764,0.6113471603559847,0.42727758710738584,500,0,#41b6c4
765,0.6160807292287033,-0.38031722453241074,500,1,#CA054D
766,0.5913990885242466,-0.36207891835843137,500,1,#CA054D
767,0.6458806661176338,-0.40391961736821913,500,1,#CA054D
768,0.5802730659584465,0.4105407918307252,500,0,#41b6c4
769,0.5849129895620659,-0.38574097493530907,500,1,#CA054D
770,0.5882488084907195,-0.3198249321091962,500,1,#CA054D
771,0.604462056108239,0.33851916930092535,500,0,#41b6c4
772,0.6778509843857843,-0.41763021414250856,500,1,#CA054D
773,0.6401389859225303,-0.45892382534321924,500,1,#CA054D
774,0.6453761170616134,-0.33346277614112746,500,1,#CA054D
775,0.6865511186203751,-0.44404299236096867,500,1,#CA054D
776,0.5286780043418303,-0.3991247129977446,500,1,#CA054D
777,0.6498425155064466,0.5175747515248973,500,0,#41b6c4
778,0.5531770901861952,0.34147535692091596,500,0,#41b6c4
779,0.5894496039674167,-0.35500566949102974,500,1,#CA054D
780,0.6077341557307279,-0.42875787768982065,500,1,#CA054D
781,0.6451687874325953,-0.43639006748044806,500,1,#CA054D
782,0.5765838688737264,0.43016854440610225,500,0,#41b6c4
783,0.6053100366673534,0.48701576123081897,500,0,#41b6c4
784,0.5822095764690863,-0.28148418384144125,500,1,#CA054D
785,0.6255225820642921,0.4346217254185161,500,0,#41b6c4
786,0.5841166030860059,0.37828860754754257,500,0,#41b6c4
787,0.6327712783839595,-0.343802970042817,500,1,#CA054D
788,0.590500213171748,-0.3192664089223875,500,1,#CA054D
789,0.5979912324780743,-0.3939450847361829,500,1,#CA054D
790,0.5844873933013431,0.49988276642476115,500,0,#41b6c4
791,0.6803390326694319,-0.4541520960325771,500,1,#CA054D
792,0.6080131817540407,-0.3795848230940069,500,1,#CA054D
793,0.6235190625148352,-0.2619761977959908,500,1,#CA054D
794,0.620355090195368,-0.3784816335590997,500,1,#CA054D
795,0.5721783878297955,-0.3227024232968471,500,1,#CA054D
796,0.5999474038763492,-0.3976715992019974,500,1,#CA054D
797,0.6649025835250952,-0.3747908948125616,500,1,#CA054D
798,0.5928484499974132,0.36291029675696646,500,0,#41b6c4
799,0.5339412324318041,0.384493984048426,500,0,#41b6c4
800,0.5234009657587708,0.37429802309891813,500,0,#41b6c4
801,0.5815199391984905,-0.3102092047641485,500,1,#CA054D
802,0.6701934505939325,-0.38308609289410994,500,1,#CA054D
803,0.5370131779447442,0.43309068926156835,500,0,#41b6c4
804,0.5822050549668184,-0.3914481483230298,500,1,#CA054D
805,0.5704805743632757,0.45733655564262293,500,0,#41b6c4
806,0.6479284748808748,-0.26317904568429307,500,1,#CA054D
807,0.6236920779717997,-0.3441281807558929,500,1,#CA054D
808,0.6648449311683159,-0.30978377194893647,500,1,#CA054D
809,0.6217887695114801,-0.4180513931589715,500,1,#CA054D
810,0.591699870854506,-0.43641614472939855,500,1,#CA054D
811,0.6196182551206871,-0.3033606968805081,500,1,#CA054D
812,0.6129962110717734,-0.4281941601604254,500,1,#CA054D
813,0.5835137987464227,0.41695150261742797,500,0,#41b6c4
814,0.5963826904344597,0.38738929788290627,500,0,#41b6c4
815,0.5656274790596125,0.44668870202391237,500,0,#41b6c4
816,0.582587739259668,-0.33320271153912945,500,1,#CA054D
817,0.5822377026606561,-0.3984531817100373,500,1,#CA054D
818,0.6266790680896905,0.42300718624063455,500,0,#41b6c4
819,0.6073115723790182,-0.4201103949631922,500,1,#CA054D
820,0.6050021444677846,-0.4041080219027639,500,1,#CA054D
821,0.5983645490998786,-0.27901561414350473,500,1,#CA054D
822,0.5303652062607179,0.4032982754279,500,0,#41b6c4
823,0.6986221310267912,-0.3959291906606364,500,1,#CA054D
824,0.5527689597689964,0.3540372052105222,500,0,#41b6c4
825,0.6250141164750604,-0.48238226009469876,500,1,#CA054D
826,0.5699811393159592,-0.3680672133408939,500,1,#CA054D
827,0.6080587899581935,-0.4067917928822165,500,1,#CA054D
828,0.5374134867369572,-0.42011696336569543,500,1,#CA054D
829,0.5789570201570803,-0.3591733650500852,500,1,#CA054D
830,0.5863214653518011,0.4088893220258093,500,0,#41b6c4
831,0.5610306767844484,0.4601485068736592,500,0,#41b6c4
